CaseID,Activity,Timestamp,Resource
546,Συλλογή Προϊόντων,2024-01-06 10:53:00,Αποθηκάριος
546,Συσκευασία,2024-01-06 11:05:00,Αποθηκάριος
546,Αποστολή,2024-01-06 15:05:00,Courier
547,Υποβολή Παραγγελίας,2024-01-06 02:57:00,Πελάτης
547,Έλεγχος Πληρωμής,2024-01-06 03:11:00,Σύστημα
547,Συλλογή Προϊόντων,2024-01-06 11:11:00,Αποθηκάριος
547,Συσκευασία,2024-01-06 11:23:00,Αποθηκάριος
547,Αποστολή,2024-01-06 16:23:00,Courier
548,Υποβολή Παραγγελίας,2024-01-06 02:53:00,Πελάτης
548,Έλεγχος Πληρωμής,2024-01-06 03:03:00,Σύστημα
548,Συλλογή Προϊόντων,2024-01-06 08:03:00,Αποθηκάριος
548,Συσκευασία,2024-01-06 08:22:00,Αποθηκάριος
548,Αποστολή,2024-01-06 11:22:00,Courier
549,Υποβολή Παραγγελίας,2024-01-06 03:15:00,Πελάτης
549,Έλεγχος Πληρωμής,2024-01-06 03:28:00,Σύστημα
549,Συλλογή Προϊόντων,2024-01-06 09:28:00,Αποθηκάριος
549,Συσκευασία,2024-01-06 09:47:00,Αποθηκάριος
549,Αποστολή,2024-01-06 13:47:00,Courier
550,Υποβολή Παραγγελίας,2024-01-06 03:09:00,Πελάτης
550,Έλεγχος Πληρωμής,2024-01-06 03:15:00,Σύστημα
550,Ακύρωση Παραγγελίας,2024-01-06 03:56:00,Σύστημα
551,Υποβολή Παραγγελίας,2024-01-06 02:58:00,Πελάτης
551,Έλεγχος Πληρωμής,2024-01-06 03:09:00,Σύστημα
551,Συλλογή Προϊόντων,2024-01-06 14:09:00,Αποθηκάριος
551,Συσκευασία,2024-01-06 14:21:00,Αποθηκάριος
551,Διόρθωση Συσκευασίας,2024-01-06 14:39:00,Επόπτης
551,Συσκευασία,2024-01-06 14:48:00,Αποθηκάριος
551,Αποστολή,2024-01-06 19:48:00,Courier
552,Υποβολή Παραγγελίας,2024-01-06 03:29:00,Πελάτης
552,Έλεγχος Πληρωμής,2024-01-06 03:37:00,Σύστημα
552,Συλλογή Προϊόντων,2024-01-06 07:37:00,Αποθηκάριος
552,Συσκευασία,2024-01-06 07:55:00,Αποθηκάριος
552,Αποστολή,2024-01-06 10:55:00,Courier
553,Υποβολή Παραγγελίας,2024-01-06 03:28:00,Πελάτης
553,Έλεγχος Πληρωμής,2024-01-06 03:40:00,Σύστημα
553,Ακύρωση Παραγγελίας,2024-01-06 03:51:00,Σύστημα
554,Υποβολή Παραγγελίας,2024-01-06 04:00:00,Πελάτης
554,Έλεγχος Πληρωμής,2024-01-06 04:02:00,Σύστημα
554,Συλλογή Προϊόντων,2024-01-07 03:02:00,Αποθηκάριος
554,Συσκευασία,2024-01-07 03:12:00,Αποθηκάριος
554,Αποστολή,2024-01-07 05:12:00,Courier
555,Υποβολή Παραγγελίας,2024-01-06 04:11:00,Πελάτης
555,Έλεγχος Πληρωμής,2024-01-06 04:20:00,Σύστημα
555,Συλλογή Προϊόντων,2024-01-06 16:20:00,Αποθηκάριος
555,Συσκευασία,2024-01-06 16:36:00,Αποθηκάριος
555,Αποστολή,2024-01-06 19:36:00,Courier
556,Υποβολή Παραγγελίας,2024-01-06 04:11:00,Πελάτης
556,Έλεγχος Πληρωμής,2024-01-06 04:13:00,Σύστημα
556,Ακύρωση Παραγγελίας,2024-01-06 04:42:00,Σύστημα
557,Υποβολή Παραγγελίας,2024-01-06 03:52:00,Πελάτης
557,Έλεγχος Πληρωμής,2024-01-06 04:03:00,Σύστημα
557,Συλλογή Προϊόντων,2024-01-06 11:03:00,Αποθηκάριος
557,Συσκευασία,2024-01-06 11:26:00,Αποθηκάριος
557,Αποστολή,2024-01-06 14:26:00,Courier
558,Υποβολή Παραγγελίας,2024-01-06 04:44:00,Πελάτης
558,Έλεγχος Πληρωμής,2024-01-06 04:57:00,Σύστημα
558,Συλλογή Προϊόντων,2024-01-06 07:57:00,Αποθηκάριος
558,Συσκευασία,2024-01-06 08:14:00,Αποθηκάριος
558,Διόρθωση Συσκευασίας,2024-01-06 09:14:00,Επόπτης
558,Συσκευασία,2024-01-06 09:25:00,Αποθηκάριος
558,Αποστολή,2024-01-06 10:25:00,Courier
559,Υποβολή Παραγγελίας,2024-01-06 04:27:00,Πελάτης
559,Έλεγχος Πληρωμής,2024-01-06 04:39:00,Σύστημα
559,Συλλογή Προϊόντων,2024-01-06 22:39:00,Αποθηκάριος
559,Συσκευασία,2024-01-06 23:02:00,Αποθηκάριος
559,Αποστολή,2024-01-07 01:02:00,Courier
560,Υποβολή Παραγγελίας,2024-01-06 05:01:00,Πελάτης
560,Έλεγχος Πληρωμής,2024-01-06 05:10:00,Σύστημα
560,Συλλογή Προϊόντων,2024-01-07 05:10:00,Αποθηκάριος
560,Συσκευασία,2024-01-07 05:40:00,Αποθηκάριος
560,Αποστολή,2024-01-07 07:40:00,Courier
561,Υποβολή Παραγγελίας,2024-01-06 04:58:00,Πελάτης
561,Έλεγχος Πληρωμής,2024-01-06 05:00:00,Σύστημα
561,Ακύρωση Παραγγελίας,2024-01-06 05:41:00,Σύστημα
562,Υποβολή Παραγγελίας,2024-01-06 05:18:00,Πελάτης
562,Έλεγχος Πληρωμής,2024-01-06 05:30:00,Σύστημα
562,Συλλογή Προϊόντων,2024-01-06 08:30:00,Αποθηκάριος
562,Συσκευασία,2024-01-06 09:00:00,Αποθηκάριος
562,Αποστολή,2024-01-06 12:00:00,Courier
563,Υποβολή Παραγγελίας,2024-01-06 05:27:00,Πελάτης
563,Έλεγχος Πληρωμής,2024-01-06 05:32:00,Σύστημα
563,Συλλογή Προϊόντων,2024-01-07 05:32:00,Αποθηκάριος
563,Συσκευασία,2024-01-07 05:57:00,Αποθηκάριος
563,Διόρθωση Συσκευασίας,2024-01-07 06:37:00,Επόπτης
563,Συσκευασία,2024-01-07 06:44:00,Αποθηκάριος
563,Αποστολή,2024-01-07 10:44:00,Courier
564,Υποβολή Παραγγελίας,2024-01-06 06:05:00,Πελάτης
564,Έλεγχος Πληρωμής,2024-01-06 06:18:00,Σύστημα
564,Συλλογή Προϊόντων,2024-01-07 06:18:00,Αποθηκάριος
564,Συσκευασία,2024-01-07 06:39:00,Αποθηκάριος
564,Αποστολή,2024-01-07 08:39:00,Courier
565,Υποβολή Παραγγελίας,2024-01-06 06:12:00,Πελάτης
565,Έλεγχος Πληρωμής,2024-01-06 06:26:00,Σύστημα
565,Συλλογή Προϊόντων,2024-01-06 10:26:00,Αποθηκάριος
565,Συσκευασία,2024-01-06 10:50:00,Αποθηκάριος
565,Αποστολή,2024-01-06 11:50:00,Courier
566,Υποβολή Παραγγελίας,2024-01-06 06:37:00,Πελάτης
566,Έλεγχος Πληρωμής,2024-01-06 06:38:00,Σύστημα
566,Συλλογή Προϊόντων,2024-01-06 11:38:00,Αποθηκάριος
566,Συσκευασία,2024-01-06 11:58:00,Αποθηκάριος
566,Αποστολή,2024-01-06 15:58:00,Courier
567,Υποβολή Παραγγελίας,2024-01-06 06:12:00,Πελάτης
567,Έλεγχος Πληρωμής,2024-01-06 06:25:00,Σύστημα
567,Συλλογή Προϊόντων,2024-01-06 23:25:00,Αποθηκάριος
567,Συσκευασία,2024-01-06 23:55:00,Αποθηκάριος
567,Αποστολή,2024-01-07 02:55:00,Courier
568,Υποβολή Παραγγελίας,2024-01-06 06:40:00,Πελάτης
568,Έλεγχος Πληρωμής,2024-01-06 06:50:00,Σύστημα
568,Συλλογή Προϊόντων,2024-01-07 06:50:00,Αποθηκάριος
568,Συσκευασία,2024-01-07 07:01:00,Αποθηκάριος
568,Αποστολή,2024-01-07 10:01:00,Courier
569,Υποβολή Παραγγελίας,2024-01-06 07:04:00,Πελάτης
569,Έλεγχος Πληρωμής,2024-01-06 07:07:00,Σύστημα
569,Συλλογή Προϊόντων,2024-01-06 14:07:00,Αποθηκάριος
569,Συσκευασία,2024-01-06 14:30:00,Αποθηκάριος
569,Αποστολή,2024-01-06 16:30:00,Courier
570,Υποβολή Παραγγελίας,2024-01-06 06:48:00,Πελάτης
570,Έλεγχος Πληρωμής,2024-01-06 06:50:00,Σύστημα
570,Συλλογή Προϊόντων,2024-01-07 05:50:00,Αποθηκάριος
570,Συσκευασία,2024-01-07 06:20:00,Αποθηκάριος
570,Διόρθωση Συσκευασίας,2024-01-07 06:50:00,Επόπτης
570,Συσκευασία,2024-01-07 06:57:00,Αποθηκάριος
570,Αποστολή,2024-01-07 08:57:00,Courier
571,Υποβολή Παραγγελίας,2024-01-06 07:08:00,Πελάτης
571,Έλεγχος Πληρωμής,2024-01-06 07:22:00,Σύστημα
571,Συλλογή Προϊόντων,2024-01-06 13:22:00,Αποθηκάριος
571,Συσκευασία,2024-01-06 13:40:00,Αποθηκάριος
571,Αποστολή,2024-01-06 16:40:00,Courier
572,Υποβολή Παραγγελίας,2024-01-06 07:32:00,Πελάτης
572,Έλεγχος Πληρωμής,2024-01-06 07:39:00,Σύστημα
572,Συλλογή Προϊόντων,2024-01-07 05:39:00,Αποθηκάριος
572,Συσκευασία,2024-01-07 05:54:00,Αποθηκάριος
572,Αποστολή,2024-01-07 08:54:00,Courier
573,Υποβολή Παραγγελίας,2024-01-06 07:38:00,Πελάτης
573,Έλεγχος Πληρωμής,2024-01-06 07:46:00,Σύστημα
573,Συλλογή Προϊόντων,2024-01-06 23:46:00,Αποθηκάριος
573,Συσκευασία,2024-01-07 00:10:00,Αποθηκάριος
573,Αποστολή,2024-01-07 02:10:00,Courier
574,Υποβολή Παραγγελίας,2024-01-06 08:05:00,Πελάτης
574,Έλεγχος Πληρωμής,2024-01-06 08:10:00,Σύστημα
574,Συλλογή Προϊόντων,2024-01-07 02:10:00,Αποθηκάριος
574,Συσκευασία,2024-01-07 02:37:00,Αποθηκάριος
574,Αποστολή,2024-01-07 05:37:00,Courier
575,Υποβολή Παραγγελίας,2024-01-06 08:02:00,Πελάτης
575,Έλεγχος Πληρωμής,2024-01-06 08:12:00,Σύστημα
575,Συλλογή Προϊόντων,2024-01-07 07:12:00,Αποθηκάριος
575,Συσκευασία,2024-01-07 07:33:00,Αποθηκάριος
575,Αποστολή,2024-01-07 09:33:00,Courier
576,Υποβολή Παραγγελίας,2024-01-06 08:25:00,Πελάτης
576,Έλεγχος Πληρωμής,2024-01-06 08:39:00,Σύστημα
576,Συλλογή Προϊόντων,2024-01-06 18:39:00,Αποθηκάριος
576,Συσκευασία,2024-01-06 18:58:00,Αποθηκάριος
576,Αποστολή,2024-01-06 21:58:00,Courier
577,Υποβολή Παραγγελίας,2024-01-06 08:46:00,Πελάτης
577,Έλεγχος Πληρωμής,2024-01-06 08:52:00,Σύστημα
577,Συλλογή Προϊόντων,2024-01-06 18:52:00,Αποθηκάριος
577,Συσκευασία,2024-01-06 19:15:00,Αποθηκάριος
577,Διόρθωση Συσκευασίας,2024-01-06 19:49:00,Επόπτης
577,Συσκευασία,2024-01-06 20:00:00,Αποθηκάριος
577,Αποστολή,2024-01-07 01:00:00,Courier
578,Υποβολή Παραγγελίας,2024-01-06 09:21:00,Πελάτης
578,Έλεγχος Πληρωμής,2024-01-06 09:27:00,Σύστημα
578,Συλλογή Προϊόντων,2024-01-06 12:27:00,Αποθηκάριος
578,Συσκευασία,2024-01-06 12:38:00,Αποθηκάριος
578,Αποστολή,2024-01-06 14:38:00,Courier
579,Υποβολή Παραγγελίας,2024-01-06 08:42:00,Πελάτης
579,Έλεγχος Πληρωμής,2024-01-06 08:52:00,Σύστημα
579,Συλλογή Προϊόντων,2024-01-07 01:52:00,Αποθηκάριος
579,Συσκευασία,2024-01-07 02:13:00,Αποθηκάριος
579,Αποστολή,2024-01-07 07:13:00,Courier
580,Υποβολή Παραγγελίας,2024-01-06 08:57:00,Πελάτης
580,Έλεγχος Πληρωμής,2024-01-06 09:04:00,Σύστημα
580,Συλλογή Προϊόντων,2024-01-07 07:04:00,Αποθηκάριος
580,Συσκευασία,2024-01-07 07:30:00,Αποθηκάριος
580,Αποστολή,2024-01-07 09:30:00,Courier
581,Υποβολή Παραγγελίας,2024-01-06 09:32:00,Πελάτης
581,Έλεγχος Πληρωμής,2024-01-06 09:37:00,Σύστημα
581,Συλλογή Προϊόντων,2024-01-06 18:37:00,Αποθηκάριος
581,Συσκευασία,2024-01-06 18:56:00,Αποθηκάριος
581,Διόρθωση Συσκευασίας,2024-01-06 19:11:00,Επόπτης
581,Συσκευασία,2024-01-06 19:18:00,Αποθηκάριος
581,Αποστολή,2024-01-06 22:18:00,Courier
582,Υποβολή Παραγγελίας,2024-01-06 09:10:00,Πελάτης
582,Έλεγχος Πληρωμής,2024-01-06 09:18:00,Σύστημα
582,Συλλογή Προϊόντων,2024-01-06 13:18:00,Αποθηκάριος
582,Συσκευασία,2024-01-06 13:32:00,Αποθηκάριος
582,Αποστολή,2024-01-06 14:32:00,Courier
583,Υποβολή Παραγγελίας,2024-01-06 09:51:00,Πελάτης
583,Έλεγχος Πληρωμής,2024-01-06 10:01:00,Σύστημα
583,Συλλογή Προϊόντων,2024-01-07 02:01:00,Αποθηκάριος
583,Συσκευασία,2024-01-07 02:12:00,Αποθηκάριος
583,Αποστολή,2024-01-07 07:12:00,Courier
584,Υποβολή Παραγγελίας,2024-01-06 10:30:00,Πελάτης
584,Έλεγχος Πληρωμής,2024-01-06 10:44:00,Σύστημα
584,Συλλογή Προϊόντων,2024-01-06 18:44:00,Αποθηκάριος
584,Συσκευασία,2024-01-06 19:13:00,Αποθηκάριος
584,Αποστολή,2024-01-07 00:13:00,Courier
585,Υποβολή Παραγγελίας,2024-01-06 10:08:00,Πελάτης
585,Έλεγχος Πληρωμής,2024-01-06 10:10:00,Σύστημα
585,Συλλογή Προϊόντων,2024-01-07 00:10:00,Αποθηκάριος
585,Συσκευασία,2024-01-07 00:22:00,Αποθηκάριος
585,Αποστολή,2024-01-07 04:22:00,Courier
586,Υποβολή Παραγγελίας,2024-01-06 10:58:00,Πελάτης
586,Έλεγχος Πληρωμής,2024-01-06 11:01:00,Σύστημα
586,Συλλογή Προϊόντων,2024-01-07 07:01:00,Αποθηκάριος
586,Συσκευασία,2024-01-07 07:30:00,Αποθηκάριος
586,Αποστολή,2024-01-07 12:30:00,Courier
587,Υποβολή Παραγγελίας,2024-01-06 10:38:00,Πελάτης
587,Έλεγχος Πληρωμής,2024-01-06 10:53:00,Σύστημα
587,Συλλογή Προϊόντων,2024-01-06 13:53:00,Αποθηκάριος
587,Συσκευασία,2024-01-06 14:23:00,Αποθηκάριος
587,Αποστολή,2024-01-06 17:23:00,Courier
588,Υποβολή Παραγγελίας,2024-01-06 10:57:00,Πελάτης
588,Έλεγχος Πληρωμής,2024-01-06 11:02:00,Σύστημα
588,Συλλογή Προϊόντων,2024-01-06 22:02:00,Αποθηκάριος
588,Συσκευασία,2024-01-06 22:19:00,Αποθηκάριος
588,Αποστολή,2024-01-07 02:19:00,Courier
589,Υποβολή Παραγγελίας,2024-01-06 10:53:00,Πελάτης
589,Έλεγχος Πληρωμής,2024-01-06 11:08:00,Σύστημα
589,Ακύρωση Παραγγελίας,2024-01-06 11:26:00,Σύστημα
590,Υποβολή Παραγγελίας,2024-01-06 10:53:00,Πελάτης
590,Έλεγχος Πληρωμής,2024-01-06 11:03:00,Σύστημα
590,Συλλογή Προϊόντων,2024-01-06 18:03:00,Αποθηκάριος
590,Συσκευασία,2024-01-06 18:20:00,Αποθηκάριος
590,Αποστολή,2024-01-06 19:20:00,Courier
591,Υποβολή Παραγγελίας,2024-01-06 11:36:00,Πελάτης
591,Έλεγχος Πληρωμής,2024-01-06 11:44:00,Σύστημα
591,Συλλογή Προϊόντων,2024-01-07 09:44:00,Αποθηκάριος
591,Συσκευασία,2024-01-07 10:00:00,Αποθηκάριος
591,Διόρθωση Συσκευασίας,2024-01-07 10:38:00,Επόπτης
591,Συσκευασία,2024-01-07 10:43:00,Αποθηκάριος
591,Αποστολή,2024-01-07 15:43:00,Courier
592,Υποβολή Παραγγελίας,2024-01-06 12:04:00,Πελάτης
592,Έλεγχος Πληρωμής,2024-01-06 12:09:00,Σύστημα
592,Συλλογή Προϊόντων,2024-01-07 03:09:00,Αποθηκάριος
592,Συσκευασία,2024-01-07 03:21:00,Αποθηκάριος
592,Διόρθωση Συσκευασίας,2024-01-07 04:18:00,Επόπτης
592,Συσκευασία,2024-01-07 04:26:00,Αποθηκάριος
592,Αποστολή,2024-01-07 08:26:00,Courier
593,Υποβολή Παραγγελίας,2024-01-06 12:15:00,Πελάτης
593,Έλεγχος Πληρωμής,2024-01-06 12:28:00,Σύστημα
593,Ακύρωση Παραγγελίας,2024-01-06 13:25:00,Σύστημα
594,Υποβολή Παραγγελίας,2024-01-06 12:22:00,Πελάτης
594,Έλεγχος Πληρωμής,2024-01-06 12:31:00,Σύστημα
594,Συλλογή Προϊόντων,2024-01-06 16:31:00,Αποθηκάριος
594,Συσκευασία,2024-01-06 16:59:00,Αποθηκάριος
594,Αποστολή,2024-01-06 17:59:00,Courier
595,Υποβολή Παραγγελίας,2024-01-06 12:37:00,Πελάτης
595,Έλεγχος Πληρωμής,2024-01-06 12:44:00,Σύστημα
595,Συλλογή Προϊόντων,2024-01-06 16:44:00,Αποθηκάριος
595,Συσκευασία,2024-01-06 17:13:00,Αποθηκάριος
595,Διόρθωση Συσκευασίας,2024-01-06 17:45:00,Επόπτης
595,Συσκευασία,2024-01-06 18:00:00,Αποθηκάριος
595,Αποστολή,2024-01-06 22:00:00,Courier
596,Υποβολή Παραγγελίας,2024-01-06 12:31:00,Πελάτης
596,Έλεγχος Πληρωμής,2024-01-06 12:36:00,Σύστημα
596,Συλλογή Προϊόντων,2024-01-07 11:36:00,Αποθηκάριος
596,Συσκευασία,2024-01-07 11:50:00,Αποθηκάριος
596,Αποστολή,2024-01-07 15:50:00,Courier
597,Υποβολή Παραγγελίας,2024-01-06 13:19:00,Πελάτης
597,Έλεγχος Πληρωμής,2024-01-06 13:27:00,Σύστημα
597,Συλλογή Προϊόντων,2024-01-06 15:27:00,Αποθηκάριος
597,Συσκευασία,2024-01-06 15:45:00,Αποθηκάριος
597,Αποστολή,2024-01-06 16:45:00,Courier
598,Υποβολή Παραγγελίας,2024-01-06 12:46:00,Πελάτης
598,Έλεγχος Πληρωμής,2024-01-06 12:58:00,Σύστημα
598,Συλλογή Προϊόντων,2024-01-07 01:58:00,Αποθηκάριος
598,Συσκευασία,2024-01-07 02:15:00,Αποθηκάριος
598,Αποστολή,2024-01-07 04:15:00,Courier
599,Υποβολή Παραγγελίας,2024-01-06 13:48:00,Πελάτης
599,Έλεγχος Πληρωμής,2024-01-06 13:54:00,Σύστημα
599,Συλλογή Προϊόντων,2024-01-06 23:54:00,Αποθηκάριος
599,Συσκευασία,2024-01-07 00:08:00,Αποθηκάριος
599,Αποστολή,2024-01-07 03:08:00,Courier
600,Υποβολή Παραγγελίας,2024-01-06 13:18:00,Πελάτης
600,Έλεγχος Πληρωμής,2024-01-06 13:22:00,Σύστημα
600,Συλλογή Προϊόντων,2024-01-07 06:22:00,Αποθηκάριος
600,Συσκευασία,2024-01-07 06:45:00,Αποθηκάριος
600,Αποστολή,2024-01-07 07:45:00,Courier
601,Υποβολή Παραγγελίας,2024-01-06 13:24:00,Πελάτης
601,Έλεγχος Πληρωμής,2024-01-06 13:34:00,Σύστημα
601,Συλλογή Προϊόντων,2024-01-07 06:34:00,Αποθηκάριος
601,Συσκευασία,2024-01-07 06:49:00,Αποθηκάριος
601,Αποστολή,2024-01-07 10:49:00,Courier
602,Υποβολή Παραγγελίας,2024-01-06 14:36:00,Πελάτης
602,Έλεγχος Πληρωμής,2024-01-06 14:45:00,Σύστημα
602,Ακύρωση Παραγγελίας,2024-01-06 15:00:00,Σύστημα
603,Υποβολή Παραγγελίας,2024-01-06 14:42:00,Πελάτης
603,Έλεγχος Πληρωμής,2024-01-06 14:47:00,Σύστημα
603,Συλλογή Προϊόντων,2024-01-06 18:47:00,Αποθηκάριος
603,Συσκευασία,2024-01-06 19:15:00,Αποθηκάριος
603,Διόρθωση Συσκευασίας,2024-01-06 19:50:00,Επόπτης
603,Συσκευασία,2024-01-06 19:55:00,Αποθηκάριος
603,Αποστολή,2024-01-07 00:55:00,Courier
604,Υποβολή Παραγγελίας,2024-01-06 14:33:00,Πελάτης
604,Έλεγχος Πληρωμής,2024-01-06 14:46:00,Σύστημα
604,Συλλογή Προϊόντων,2024-01-06 21:46:00,Αποθηκάριος
604,Συσκευασία,2024-01-06 22:01:00,Αποθηκάριος
604,Αποστολή,2024-01-07 03:01:00,Courier
605,Υποβολή Παραγγελίας,2024-01-06 14:21:00,Πελάτης
605,Έλεγχος Πληρωμής,2024-01-06 14:30:00,Σύστημα
605,Συλλογή Προϊόντων,2024-01-07 13:30:00,Αποθηκάριος
605,Συσκευασία,2024-01-07 13:58:00,Αποθηκάριος
605,Αποστολή,2024-01-07 16:58:00,Courier
606,Υποβολή Παραγγελίας,2024-01-06 14:44:00,Πελάτης
606,Έλεγχος Πληρωμής,2024-01-06 14:50:00,Σύστημα
606,Συλλογή Προϊόντων,2024-01-07 14:50:00,Αποθηκάριος
606,Συσκευασία,2024-01-07 15:01:00,Αποθηκάριος
606,Αποστολή,2024-01-07 19:01:00,Courier
607,Υποβολή Παραγγελίας,2024-01-06 15:22:00,Πελάτης
607,Έλεγχος Πληρωμής,2024-01-06 15:29:00,Σύστημα
607,Συλλογή Προϊόντων,2024-01-07 11:29:00,Αποθηκάριος
607,Συσκευασία,2024-01-07 11:51:00,Αποθηκάριος
607,Διόρθωση Συσκευασίας,2024-01-07 12:18:00,Επόπτης
607,Συσκευασία,2024-01-07 12:29:00,Αποθηκάριος
607,Αποστολή,2024-01-07 13:29:00,Courier
608,Υποβολή Παραγγελίας,2024-01-06 15:36:00,Πελάτης
608,Έλεγχος Πληρωμής,2024-01-06 15:41:00,Σύστημα
608,Συλλογή Προϊόντων,2024-01-07 07:41:00,Αποθηκάριος
608,Συσκευασία,2024-01-07 07:58:00,Αποθηκάριος
608,Αποστολή,2024-01-07 12:58:00,Courier
609,Υποβολή Παραγγελίας,2024-01-06 15:27:00,Πελάτης
609,Έλεγχος Πληρωμής,2024-01-06 15:32:00,Σύστημα
609,Συλλογή Προϊόντων,2024-01-07 15:32:00,Αποθηκάριος
609,Συσκευασία,2024-01-07 15:43:00,Αποθηκάριος
609,Αποστολή,2024-01-07 20:43:00,Courier
610,Υποβολή Παραγγελίας,2024-01-06 15:48:00,Πελάτης
610,Έλεγχος Πληρωμής,2024-01-06 16:01:00,Σύστημα
610,Συλλογή Προϊόντων,2024-01-07 05:01:00,Αποθηκάριος
610,Συσκευασία,2024-01-07 05:23:00,Αποθηκάριος
610,Αποστολή,2024-01-07 06:23:00,Courier
611,Υποβολή Παραγγελίας,2024-01-06 15:28:00,Πελάτης
611,Έλεγχος Πληρωμής,2024-01-06 15:43:00,Σύστημα
611,Συλλογή Προϊόντων,2024-01-07 04:43:00,Αποθηκάριος
611,Συσκευασία,2024-01-07 05:12:00,Αποθηκάριος
611,Αποστολή,2024-01-07 06:12:00,Courier
612,Υποβολή Παραγγελίας,2024-01-06 16:07:00,Πελάτης
612,Έλεγχος Πληρωμής,2024-01-06 16:16:00,Σύστημα
612,Συλλογή Προϊόντων,2024-01-06 23:16:00,Αποθηκάριος
612,Συσκευασία,2024-01-06 23:40:00,Αποθηκάριος
612,Αποστολή,2024-01-07 00:40:00,Courier
613,Υποβολή Παραγγελίας,2024-01-06 15:59:00,Πελάτης
613,Έλεγχος Πληρωμής,2024-01-06 16:05:00,Σύστημα
613,Συλλογή Προϊόντων,2024-01-07 12:05:00,Αποθηκάριος
613,Συσκευασία,2024-01-07 12:30:00,Αποθηκάριος
613,Αποστολή,2024-01-07 17:30:00,Courier
614,Υποβολή Παραγγελίας,2024-01-06 16:48:00,Πελάτης
614,Έλεγχος Πληρωμής,2024-01-06 16:59:00,Σύστημα
614,Συλλογή Προϊόντων,2024-01-07 02:59:00,Αποθηκάριος
614,Συσκευασία,2024-01-07 03:29:00,Αποθηκάριος
614,Διόρθωση Συσκευασίας,2024-01-07 03:54:00,Επόπτης
614,Συσκευασία,2024-01-07 04:02:00,Αποθηκάριος
614,Αποστολή,2024-01-07 06:02:00,Courier
615,Υποβολή Παραγγελίας,2024-01-06 16:37:00,Πελάτης
615,Έλεγχος Πληρωμής,2024-01-06 16:48:00,Σύστημα
615,Συλλογή Προϊόντων,2024-01-07 14:48:00,Αποθηκάριος
615,Συσκευασία,2024-01-07 15:14:00,Αποθηκάριος
615,Αποστολή,2024-01-07 20:14:00,Courier
616,Υποβολή Παραγγελίας,2024-01-06 17:31:00,Πελάτης
616,Έλεγχος Πληρωμής,2024-01-06 17:42:00,Σύστημα
616,Συλλογή Προϊόντων,2024-01-07 15:42:00,Αποθηκάριος
616,Συσκευασία,2024-01-07 16:05:00,Αποθηκάριος
616,Αποστολή,2024-01-07 18:05:00,Courier
617,Υποβολή Παραγγελίας,2024-01-06 16:50:00,Πελάτης
617,Έλεγχος Πληρωμής,2024-01-06 16:51:00,Σύστημα
617,Συλλογή Προϊόντων,2024-01-07 08:51:00,Αποθηκάριος
617,Συσκευασία,2024-01-07 09:19:00,Αποθηκάριος
617,Αποστολή,2024-01-07 10:19:00,Courier
618,Υποβολή Παραγγελίας,2024-01-06 17:17:00,Πελάτης
618,Έλεγχος Πληρωμής,2024-01-06 17:27:00,Σύστημα
618,Ακύρωση Παραγγελίας,2024-01-06 18:22:00,Σύστημα
619,Υποβολή Παραγγελίας,2024-01-06 17:39:00,Πελάτης
619,Έλεγχος Πληρωμής,2024-01-06 17:53:00,Σύστημα
619,Ακύρωση Παραγγελίας,2024-01-06 18:33:00,Σύστημα
620,Υποβολή Παραγγελίας,2024-01-06 17:46:00,Πελάτης
620,Έλεγχος Πληρωμής,2024-01-06 17:52:00,Σύστημα
620,Συλλογή Προϊόντων,2024-01-06 21:52:00,Αποθηκάριος
620,Συσκευασία,2024-01-06 22:11:00,Αποθηκάριος
620,Αποστολή,2024-01-07 03:11:00,Courier
621,Υποβολή Παραγγελίας,2024-01-06 17:29:00,Πελάτης
621,Έλεγχος Πληρωμής,2024-01-06 17:40:00,Σύστημα
621,Συλλογή Προϊόντων,2024-01-07 02:40:00,Αποθηκάριος
621,Συσκευασία,2024-01-07 03:03:00,Αποθηκάριος
621,Αποστολή,2024-01-07 08:03:00,Courier
622,Υποβολή Παραγγελίας,2024-01-06 17:34:00,Πελάτης
622,Έλεγχος Πληρωμής,2024-01-06 17:40:00,Σύστημα
622,Συλλογή Προϊόντων,2024-01-07 05:40:00,Αποθηκάριος
622,Συσκευασία,2024-01-07 06:01:00,Αποθηκάριος
622,Αποστολή,2024-01-07 07:01:00,Courier
623,Υποβολή Παραγγελίας,2024-01-06 18:37:00,Πελάτης
623,Έλεγχος Πληρωμής,2024-01-06 18:45:00,Σύστημα
623,Συλλογή Προϊόντων,2024-01-07 10:45:00,Αποθηκάριος
623,Συσκευασία,2024-01-07 10:56:00,Αποθηκάριος
623,Αποστολή,2024-01-07 14:56:00,Courier
624,Υποβολή Παραγγελίας,2024-01-06 18:18:00,Πελάτης
624,Έλεγχος Πληρωμής,2024-01-06 18:27:00,Σύστημα
624,Συλλογή Προϊόντων,2024-01-07 01:27:00,Αποθηκάριος
624,Συσκευασία,2024-01-07 01:57:00,Αποθηκάριος
624,Αποστολή,2024-01-07 05:57:00,Courier
625,Υποβολή Παραγγελίας,2024-01-06 18:02:00,Πελάτης
625,Έλεγχος Πληρωμής,2024-01-06 18:07:00,Σύστημα
625,Συλλογή Προϊόντων,2024-01-07 10:07:00,Αποθηκάριος
625,Συσκευασία,2024-01-07 10:25:00,Αποθηκάριος
